"screen_name","text"
"TomiLahren","This wouldn’t be the same group of people pearl-clutching over Kavanaugh’s yearbook, would it? Very classy video. Way to keep it “hip.” https://t.co/PJaQaNSdoS"
"TomiLahren","Crooked Hillary is running her mouth again! I’ll discuss tomorrow morning on @foxandfriends"
"TomiLahren","Leftist celebs coming out against Kavanaugh is really rich considering their track record on sexual misconduct. Oh wait, it’s okay if you get a movie role out of it though, right? You idiots wouldn’t know justice, decency or truth if it pinched you in the butt. Give me a break!"
"TomiLahren","Because celebrity-advocacy worked so well 2016... go home. https://t.co/leNg7J36wH"
"TomiLahren","President Trump, you forgot something! https://t.co/A5Ttc8rHfz"
"TomiLahren","Love it! https://t.co/BPG42U9qCS"
"TomiLahren","The “safety and dignity” of humans in general is preserved through due process, not some bogus communist-inspired, identity-politics-pushing, feminist propaganda like this. Utterly disgusting and a stain on everything it means to be a woman and an American. Shameful. https://t.co/HC9dTx2zSN"
"TomiLahren","We know more about a 36-year-old high school yearbook than we do what happened in Las Vegas last year. Priorities?"
"TomiLahren","Looking back a year after the tragedy in Las Vegas, we still know nothing. Something isn’t right there.... #VegasStrong"
"TomiLahren","The new trade agreement is lacking something! It doesn’t appear to allow the US to reinstate country-of-origin labeling requirements for beef. Meaning packers can continue sourcing cheaper cattle &amp; beef from Canada &amp; Mexico and sell it to American consumers as product of USA."
"TomiLahren","1 yr ago concert-goers, first responders, and police officers rushed towards danger to protect their fellow Americans in Las Vegas. That’s what I think of when I think of bravery, not celebrities on either side of the political aisle. It may be boldness, but it’s not bravery."
"TomiLahren","Yes!! https://t.co/T8G0w2oHTi"
"TomiLahren","“We are going to be a manufacturing powerhouse that will allow us to reclaim a supply chain that has been off-shored to the world because of unfair trade issues.” — President @realDonaldTrump announcing the USMCA <U+0001F1FA><U+0001F1F8> <U+0001F1F2><U+0001F1FD> <U+0001F1E8><U+0001F1E6> https://t.co/qSKm4jAM12"
"TomiLahren","Hey Alyssa, still waiting to hear if you’re down for a chat at Politicon... https://t.co/Fj6ynC1ICD"
"TomiLahren","Any bets as to how long it’ll take for the Dems to dump Ford like a ton of bricks after Kavanaugh is confirmed... #IStandWithBrett"
"TomiLahren","Um, excuse me? https://t.co/2v0ZxKzOJi"
"TomiLahren","Hey Lefties, just remember you tried to do this to Donald Trump in 2016 and what happened? WE came out in droves and we elected him POTUS. Don’t play with the red wave, you can’t handle it. #istandwithBrett"
"TomiLahren","If the words don’t add up, it’s probably because the truth wasn’t included in the equation. #IStandWithBrett"
"TomiLahren","Conservatives &amp; Christians need to stop electing “nice guys”. They might make great Christian leaders but the US needs street fighters like @realDonaldTrump at every level of government b/c the liberal fascists Dems are playing for keeps &amp; many Repub leaders are a bunch of wimps!"
"TomiLahren","Come on, Alyssa! Let’s do this at Politicon. https://t.co/Xpqsi7vbI1"
"TomiLahren","Let this be a lesson to Republicans around the country, do NOT vote RINOs into office. They will bend with the wind and the whims of the Left. This isn’t justice, this is grandstanding BS and legacy-building."
"TomiLahren","Jeff Flake is an absolute disgrace. He’s clinging to relevance after he decided not to seek re-election out of fear he’d get spanked in AZ. The definition of a RINO!"
"TomiLahren","Since our self-righteous senators wanted to humiliate innocent Kavanaugh all for political gain, perhaps we should discuss Feinstein’s Chinese spy office director, Booker’s sexual misconduct, Blumenthal’s phony Vietnam record, &amp; Kamala’s work to cover-up Catholic clergy sex abuse"
"TomiLahren","#istandwithBrett https://t.co/EWwzUOf3ft"
"TomiLahren","Hey Kamala, since you’re so concerned with protecting victims, care to explain why you covered up for Catholic clergy sex abuse while serving as SF district attorney..... https://t.co/IhdtT3tL4w"
"TomiLahren","Judge Kavanaugh showed America exactly why I nominated him. His testimony was powerful, honest, and riveting. Democrats’ search and destroy strategy is disgraceful and this process has been a total sham and effort to delay, obstruct, and resist. The Senate must vote!"
"TomiLahren","Senator Blumenthal, didn’t you meet your wife when she was 16 and you were 31....sounds kinda creepy to me but please by all means, keep grilling Kavanaugh on his yearbook lingo."
"TomiLahren","@Alyssa_Milano you’re such a joke. I would love to call you out on your sleazy crap at @Politicon"
"TomiLahren",".@LindseyGrahamSC showing balls. Much respect! When will @SenFeinstein be investigated for her Chinese dealings that have lead to her husband making Billions. This is a disgusting circus."
"TomiLahren","The American people can see right through this crap the Democrats are playing. They waited to torpedo this man to leave that seat open and get some kind of sleazy talking point for midterms. Not gonna work! The red wave is coming and we are bringing hell with us!"
"TomiLahren","Brett Kavanaugh is not backing down, he’s not curling up in the corner, he’s not playing dead. He’s coming out swinging and knocking these quacks out of the park! Get em, Brett! #istandwithBrett"
"TomiLahren","Brett Kavanaugh is on <U+0001F525><U+0001F525>"
"TomiLahren","Reggie, don’t start. https://t.co/jABn6nwAOL https://t.co/tdzfMQpvfs"
"TomiLahren","Do you think women should always be believed? What happens when someone accuses you? Then what? Are you willing to abandon due process and just accept guilt because a woman accused you? Think about it. https://t.co/tdzfMQpvfs"
"TomiLahren","This is a circus. #IStandWithBrett"
"TomiLahren","All of you whiny women who complain about sexism and unfairness, take notes from a woman like Carla Provost- she gets it done in a man’s world and doesn’t cry about it. You go, Carla! https://t.co/blEMCieu6c"
"TomiLahren","When these man-hating Leftists say “all women should be believed,” what they mean is “all LIBERAL women should be believed.” #IStandWithBrett"
"TomiLahren","Should women ALWAYS be believed? I have some thoughts... https://t.co/bVse7okZV0"
"TomiLahren","That’s funny, 4% GDP growth and unemployment at a 17-year-low would say otherwise. I don’t know if “the walls closin in” but it sure as hell is being built! https://t.co/HauQu0fVRX"
"TomiLahren","How could I be mad, OUR president is Donald J Trump! That’s what we all need, a reason to smile- even Michelle. Good to hear from you again, @Wale <U+0001F1FA><U+0001F1F8> https://t.co/f8f3cyNgne"
"TomiLahren",".@TomiLahren to Michelle Obama: 'By What Measure' Was Your Husband a Better President? @foxandfriends https://t.co/GC9Qa5JDL0"
"TomiLahren","Nah, I’m good. Thanks though! https://t.co/r7LbLPfNN1"
"TomiLahren","Just moments away, your Tuesday @OutnumberedFNC starring @HARRISFAULKNER @adrienneelrod @MelissaAFrancis @TomiLahren PLUS #oneluckyguy Mr @LawrenceBJones3 LIVE and in person. Stay tuned for news, analysis, and debate: 12 noon sharp. No flipping! https://t.co/3gVJT0V01P"
"TomiLahren",".@TomiLahren reacts after former First Lady Michelle Obama says we ‘had’ a great president https://t.co/2Jo4kOuHGo"
"TomiLahren","See ya on @OutnumberedFNC today at noon eastern!"
"TomiLahren","See ya on @foxandfriends in 5 mins!"
"TomiLahren","To all you loudmouth Leftist men, just remember your words when someone comes out of the woodwork and attempts to destroy and torpedo your life and career based on a fuzzy and politically convenient memory. Watch it."
"TomiLahren","100% https://t.co/EPcGnE2l7r"
"TomiLahren","Michelle Obama said we “had” a great president. By what measure? Not in economic growth. Not in border enforcement. Not in strength on the world stage. Sit down, Michelle."
"TomiLahren","'They're Projecting': @TomiLahren Calls Out Media for Using Negative Language to Describe @realDonaldTrump https://t.co/Lu17poW1nV"
"TomiLahren","The Democrats have no agenda for midterms beyond finger-pointing and rumors based on decades-old fuzzy memories. The Russia witch hunt is falling apart so they direct their selective outrage toward Kavanaugh. Pathetic."
"TomiLahren","'They're Projecting': @TomiLahren Calls Out Media for Using Negative Language to Describe @realDonaldTrump @WattersWorld @JesseBWatters https://t.co/Lu17poW1nV"
"TomiLahren","#ICYMI - Are dress codes sexist? @TomiLahren &amp; @NomikiKonst debate with @JesseBWatters https://t.co/nZSRyiLTAE"
"TomiLahren","Liberal CA school district has no problem with girls dressing like hoochies. I’ll discuss on @WattersWorld with @JesseBWatters in one hour!"
"TomiLahren","Leftist claim to be outraged by the same things they ignore every single day"
"TomiLahren",".@TomiLahren &amp; @NomikiKonst take on the media’s tough tone for @realDonaldTrump vs. its praise for @BarackObama on @WattersWorld tonight https://t.co/jsD63ZK3PM"
"TomiLahren","California district latest to modernize 'sexist' dress code. So basically, hoochie free-for-all. I’ll discuss tomorrow night with @JesseBWatters and @NomikiKonst on @WattersWorld"
"TomiLahren","#DearProfessorFord

You are uncertain of the time, place, location, or any details surrounding your alleged incident.

Are you sure it was Brett Kavanaugh?"
"TomiLahren","@kathygriffin I see you’re going to be at Politicon...wanna chat?"
"TomiLahren","Phony allegations are a slap in the face to true victims of sexual misconduct. https://t.co/rgbhZQF9aT"
"TomiLahren","This explains why your family voted for @HillaryClinton https://t.co/4ulP4GEU3R"
"TomiLahren",".@TomiLahren: “I am so sick and tired of sexual assault and abuse being used as a political football and being politicized.” Thoughts? @foxandfriends https://t.co/ETXGncvGYe"
"TomiLahren","'They Couldn't Pick a Worse Messenger': @TomiLahren on Hillary's @realDonaldTrump-Bashing Return @foxandfriends @SteveDoocy @ainsleyearhardt @kilmeade https://t.co/GC7EldZcLV"
"TomiLahren","Here we go: https://t.co/X4ne6N9kc1"
"TomiLahren","“I am so sick and tired of sexual assault and abuse being used as a political football and being politicized” -@TomiLahren https://t.co/2XEKiuxdbr"
"TomiLahren","""[The Democrats] couldn't pick a worse messenger than Hillary Clinton""- @TomiLahren reacts to Hillary Clinton interview on MSNBC https://t.co/xSuO2EWCdt"
"TomiLahren",".@TomiLahren: Democrats need to understand that we didn't elect this president to be nice, we elected him to get things done. @foxandfriends https://t.co/bn4xjivHf5"
"TomiLahren","Democrat darling Hillary had some mouth diarrhea last night, again. I’ll discuss on @foxandfriends in 15 mins!"
"TomiLahren","Will the Democrats ever learn their lesson with Hillary? Doubt it. Better for us! I’ll discuss on @foxandfriends tomorrow AM."
"TomiLahren","It’s funny Hillary declares our “institutions &amp; traditions are under siege” under President Trump when the shining stars of her own party want to abolish ICE, have no respect for law enforcement &amp; continually place law-breaking illegals over the safety and security of Americans."
"TomiLahren","If you're going to make the accusation but not willing to subject yourself to questions, then you should suffer the consequence of filing a false charge.
https://t.co/ew1dq7qpVE"
"TomiLahren","Exactly. https://t.co/9YYQYejftO"
"TomiLahren","SHARE: Assist The Officer - Fort Worth is accepting donations in memory of Officer Garrett Hull.  100% of every donation will be given to Garrett’s wife.  Donations can be made at  https://t.co/12pL9eUTPo.  

Please dedicate your donation with “In Memory of Officer Hull”. https://t.co/jY3rA5H5VC"
"TomiLahren","Since Congress is currently concerned with sexual assault allegations again, don’t you think now would be a good time for them to release all of their sexual assault/harassment settlements the taxpayers have funded...."
"TomiLahren","Once a Marine, always a Marine! https://t.co/I2tiLh6JqD"
"TomiLahren","Female empowerment is NOT using sexual assault allegations to torpedo someone you disagree with politically. Is that the new standard? Destroy someone with a decades-old claim you’ve magically decided to stop “repressing” before a major committee vote? Shameful."
"TomiLahren",".@TomiLahren: @realDonaldTrump Should Not Give Up Push for Border Wall Funding Before Midterms @NextRevFNC @SteveHiltonx https://t.co/8k0VsbedLc"
"TomiLahren","Build that wall!!! https://t.co/a6URPJNju1"
"TomiLahren",".@TomiLahren on the Democrats' efforts to connect Manafort's plea deal to President Trump: #NextRevFNC https://t.co/oq0fNq1swA"
"TomiLahren","WE ARE LIVE! Tune in to @FoxNews right now to see @AnnCoulter, @TomiLahren, and @AntonioSabatoJr join @SteveHiltonx on The Next Revolution! #NextRevFNC"
"TomiLahren","Decades-old allegations against Kavanaugh come out just days before a vote....victim or opportunist?"
